Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
63266,2819995422,5,1.0,1.0,1,0,1,2020-06-16,This make up remover is the best! It leave my face so soft. It works great with waterproof mascara. A holly grail for sure:),best thing EVER!,fair,brown,combination,blonde,P450271,Green Clean Makeup Meltaway Cleansing Balm Limited Edition Jumbo,Farmacy,60.0
50299,6719815577,3,1.0,,0,0,0,2020-06-10,"The application felt great, nice and smooth. I found little break out spots on my cheekbones. I stopped using it and will try again. My skin is different so although it didn’t work out well for me in the beginning, it may very well work out for other skin types.",Not sure yet.,rich,hazel,oily,black,P394639,The True Cream Aqua Bomb,belif,38.0
47078,1490293022,1,,0.3125,16,11,5,2014-01-04,"First of all, the percentage of glycolic (sp) isn’t listed, yet it is compare to the Brazilian Peel. Not even close. It was like using rubbing alcohol and witch hazel pads on my face. Avoid at all cost",Returned it!,,,,,P269122,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,92.0
34967,6938039980,3,,,0,0,0,2017-04-26,"I love First Aid line, but this product is not for me.It does have a nice consistency and a pleasant absence of smell, but it just won’t absorb into my skin no matter what toner/mask/cleaning solution I use. I still can feel it washing off my face in the morning, and I have dry skin. It is great value for the price though; I am using it as a body cream",it is ok,,,normal,,P248407,Ultra Repair Cream Intense Hydration,First Aid Beauty,38.0
44,42025113851,2,0.0,1.0,1,0,1,2023-03-09,"Don’t waste your money. I had gotten this as a sample, and used it as the directions said, it was very hydrating but overnight my lips were still dry... it’d supposed to hydrate my lips overnight. Maybe I’m just wrong",,medium,brown,oily,brunette,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
35965,5239641976,3,,1.0,1,0,1,2016-01-12,"I use this primarily as a facial moisturizer and it’s okay. It wasn’t the best for me in my opinion; I found that it made my face a little oily. Overall, it does hydrate really well. I tried it on my cracked hands and it relieved them so that was good. I wouldn’t recommend it if the person had oily skin to begin with, like myself.",It's Okay,,,oily,,P248407,Ultra Repair Cream Intense Hydration,First Aid Beauty,38.0
14102,11605697645,5,1.0,,0,0,0,2018-03-29,"I had really dry lips, like there was pain some days from how dry and damaged my lips were, since I starting using this stuff, from day 1 I don’t even need chap stick anymore! and we have had cold days since i started wearing it to bed. It’s not like my lips are super buttery soft for life, but they feel NORMAL finally, like if i wear a chap stick it legit make my lips feel fabulous and not just soothes damage and pain. you get a TON of product too, considering you just need a little bit rubbed on your lips once before bed each day, this will last a LONG time. Worth every penny, i would pay more for this kind of payoff.",Saved my Lips.,fair,hazel,oily,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
64128,11487462336,4,1.0,,0,0,0,2019-12-05,"I love this stuff! I use it at any opportunity I can to wash my face. It very effectively removes makeup, including waterproof mascara. The scent is like a lime popsicle (very refreshing, not sticky!), which might be its best feature beyond making my skin feel cleansed and moisturized after washing. I gave it four stars because I do find that though it doesn’t necessarily hurt my eyes if I use it to wash my eye area, it makes my vision cloudy for a bit after using it. Nothing in the product description suggests avoiding the eye area, and since it is for removing makeup I don’t think this should be an issue. It doesn’t deter me from using it but I think eye sensitivity is something to consider when buying makeup removal products. Keep this jar well sealed. I’ve noticed that if any of the product residue is exposed to air, like on the rim, it turns red and eventually brown. This seems like a relatively normal thing for a product that is made of natural ingredients though if its not full of preservatives.",Great Green Cleanser,fair,blue,dry,brown,P450271,Green Clean Makeup Meltaway Cleansing Balm Limited Edition Jumbo,Farmacy,60.0
82893,11198630735,3,0.0,1.0,1,0,1,2020-04-15,"The product itself does a fine job at cleansing my face. I gave this cleanser 3 stars, though, because of packaging issues. I keep this cleanser in my shower, and I have noticed that after every hot shower I take, the product evaporates. This is an issue as I paid for the full amount of the product, expecting to be able to use every ounce of cleanser sent to me.","Good product, but evaporates in bottle after use",medium,brown,oily,brown,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
19865,932831642,3,,,0,0,0,2017-04-24,"While this is a great, *gentle* cleanser for days off makeup, it didn’t really remove lighter makeup such as a CC. I would say it is similar to Philosophy’s Purity cleanser, (but better-smelling and more natural!) though It didn’t quite give me the same clean feeling. I love that it is safe on the eyes but again, I found I was using more to get mascara off, in comparison to Purity. Nice for a gentle cleanse, great smelling product. If you want something more natural, use this product with a makeup remover. Ideal for a double cleaning technique. Worth a try; Fresh seems to include this cleanser in pretty much every value set, so I wouldn’t spend the money, if you use any other Fresh products! Try it in a value set first to see if it’s enough for you.",Gentle cleanse for face and eyes,,,,,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
26872,6297240159,5,,,0,0,0,2015-05-18,"Very good product for dry skin and nails. I use it nightly on my cuticle area and almost daily as part of my nightlly routine when extra moisture is needed. I find that the oil does not make my skin oily as you might expect, but balances it out and is very healing to trouble areas. It is pricey, but I like the packaging (the dropper:) so none is wasted or you dont have to dip into a jar and contaminate the product.",Argan Oil,,,,,P218700,100 percent Pure Argan Oil,Josie Maran,49.0
33563,5572802000,5,1.0,1.0,3,0,3,2020-03-25,"LOVE this product!!! I suffer from eczema on my hands and washing my hands throughout the day causes severe damage (cracked skin, redness, and sensitivity). My eczema has gotten so severe that I have cried from the pain. Thankfully my sister introduced me to this about a year ago and it has changed my life! I always make sure to put this on after washing and fully drying my hands and it works wonders!! No more dry, flaky, irritated skin. Even during those cold and dry winter days, my hands remain smooth and hydrated.",Great for Eczema!,light,brown,dry,brown,P248407,Ultra Repair Cream Intense Hydration,First Aid Beauty,38.0
69308,2082900040,2,0.0,0.625,8,3,5,2020-04-06,Pretty standard moisturizer. Didn’t see any benefit from using this product.,,fair,blue,combination,red,P427421,Protini Polypeptide Firming Refillable Moisturizer,Drunk Elephant,68.0
12173,1769036255,3,1.0,,0,0,0,2018-10-25,"I’ve heard good things about this from multiple people, but I’ve used this for the past month so far and haven’t seen any improvements. Perhaps it will work better in the coming winter months when my lips tend to become more dry/chapped.",,light,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
67773,8899547352,5,1.0,,0,0,0,2021-05-03,Really been liking this moisturizer. I got this and the serum together and they work well together. This is perfect for my skin which is oily combo it’s not too heavy that it clogs my pores it’s the perfect night moisturizer. Would for sure recommend.,,fair,green,normal,blonde,P427421,Protini Polypeptide Firming Refillable Moisturizer,Drunk Elephant,68.0
4732,11062366523,5,1.0,,0,0,0,2020-08-27,The best thing i’ve ever bought. it is so hydrating for night time and leaves my lips feeling nourished in the morning! i love using this as a gloss during the day as well,Best money i’ve ever spent,light,blue,normal,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
5397,1331093313,5,1.0,0.3333329856395721,3,2,1,2020-06-21,Moisturizing and natural.   Texture of product is amazing,,lightMedium,hazel,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
31265,1363800381,3,,,0,0,0,2011-01-11,Once I giggled out whist to actually do with it-it was really a nice moisturizer. I even put a little on the ends of my hair. All in all- not something I couldn’t live without but definitely a ce little bottle of luxury.,Aryan oil,lightMedium,,combination,,P218700,100 percent Pure Argan Oil,Josie Maran,49.0
352,29003156697,3,0.0,1.0,2,0,2,2023-01-23,"I have mixed feelings about the product. Yes it makes your lips look shiny and moisturized. However, the next day I wake up and my lips are horribly chapped. Maybe I will try wearing it during the day.",Pros and Cons,light,brown,normal,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
16756,10108738943,2,0.0,0.3333329856395721,3,2,1,2020-09-20,"I am not a fan of this face wash. It broke me out and did not fully remove my makeup. Also, the smell is not pleasant in my opinion. I am glad I bought the mini to try it. I will not repurchase.",Not a fan,light,blue,combination,brown,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
45248,7051091259,5,1.0,,0,0,0,2019-03-05,"This product is one of my absolute essentials. When my skin is looking rough, dull, or tired, this is what I reach for. It instantly smooths and exfoliates, and is also a great treatment for hyperpigmentation. Highly recommend, this is gamechanger for me.",A pick-me up for your skin,fair,blue,combination,brown,P269122,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,92.0
32522,1184735045,3,,1.0,3,0,3,2009-08-27,"After all the fabulous reviews, I was stoked to try this. Unfortunately it didn’t live up to the hype for me. As a moisturizer its nice, but I’d hoped it would do more to help with my skin tone/texture/clarity. It does last a LONG time (just 3-4 drops for my whole face), which definitely offsets the price! I used about a third of the bottle and moved on to something else, but I may dig it out in a few months and see if I feel differently.",good but not great,light,,combination,,P218700,100 percent Pure Argan Oil,Josie Maran,49.0
7013,5361952825,3,0.0,0.9090909957885742,11,1,10,2020-03-19,"Based on some other reviews, I got the original color/scent. I do like it - there are no downsides to the product itself, but I just don’t think it’s worth the money. I also looked through reviews of many lip masks before getting this, and it seemed to be the most promising.The first few times I used it, I felt like maybe my lips had a bit more plump and a bit more color to them. After using it a bit more, I think I was just seeing what I wanted to see. Like I said, it’s not a bad product, but it really doesn’t do anything differently than putting chapstick on your lips before going to bed, which I would always do anyway. It comes with a tiny applicator to put it on your lips (I don’t say this as a negative thing - it’s tiny because of what it’s used for - it’s not actually an issue and is the size you would expect), but in order to keep it, and the little pouch you store it in,  from getting all gunky, you have to wipe it off after every time you use it. It’s understandable, but also just makes it more work than simply using chapstick. If you want to splurge on something other than $1 chapstick for your lips, this is definitely the product, but if you’re looking for results beyond what you would get with that, this isn’t too much different.","Nice, but not necessary",fair,brown,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
